group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent,Effort,Partnership
20,3,2018_9_28_13_36_16,2,27,3.73,6,1,22590,First Mover,Collaborative,0,1,Mirror,1,0,0,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,Low Effort,Short Partnership
20,5,2018_9_28_13_36_24,3,27,10.98,5,1,19729,First Mover,Collaborative,0,1,Mirror,1,0,0,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,Low Effort,Short Partnership
20,7,2018_9_28_13_36_14,4,27,3.74,3,1,22585,First Mover,Collaborative,0,1,Mirror,1,0,0,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,Low Effort,Short Partnership
20,9,2018_9_28_13_36_1,5,27,4.13,6,1,22649,First Mover,Collaborative,0,1,Mirror,1,0,1,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,Low Effort,Short Partnership
20,1,2018_9_28_13_37_24,1,28,5.71,3,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_37_34,2,28,4.53,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_37_56,3,28,5.45,6,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_37_46,4,28,5.24,1,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,0,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_37_28,5,28,6.56,6,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,0,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_37_54,1,29,7.91,5,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_37_56,2,29,3.64,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_38_29,3,29,5.44,5,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,0,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_38_18,4,29,4.21,3,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_38_2,5,29,6.55,4,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,0,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_38_26,1,30,5.82,6,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_38_23,2,30,4.52,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_39_2,3,30,8.17,4,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_38_46,4,30,8.44,6,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_38_28,5,30,5.17,4,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,0,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_39_56,1,31,4.38,5,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_39_59,2,31,4.38,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_40_5,3,31,6.39,6,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_40_8,4,31,9.99,2,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_39_57,5,31,7.96,5,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,0,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_40_24,1,32,6.57,6,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,0,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_40_26,2,32,4.09,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_40_30,3,32,5.34,6,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_40_35,4,32,4.32,5,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,0,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_40_28,5,32,5.13,4,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,1,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_40_53,1,33,4.63,3,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,0,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_40_50,2,33,5.3,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_40_56,3,33,6.52,6,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_40_57,4,33,1.91,2,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,0,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_40_55,5,33,6.19,6,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,1,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_41_51,1,34,5.33,5,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_41_49,2,34,4.18,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_41_56,3,34,6.28,6,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_42_0,4,34,6.39,5,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_41_56,5,34,7.05,4,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,0,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_42_31,1,35,6.59,4,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,0,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_42_20,2,35,4.34,6,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,0,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_42_29,3,35,4.6,6,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_42_26,4,35,6.65,4,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_42_27,5,35,7.25,6,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,0,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
20,1,2018_9_28_13_42_58,1,36,4.26,1,1,21643,First Mover,Collaborative,1,0,Mirror,1,0,0,19,1,5.2,4,4.1,3.6,4.2,5.9,2,Economics,Europe,High Effort,Short Partnership
20,3,2018_9_28_13_42_43,2,36,4.42,4,1,22590,First Mover,Collaborative,1,0,Mirror,1,0,1,21,0,3.4,3.6,4.9,2.3,5.5,3.8,2.6666666666666665,Business,Other,High Effort,Short Partnership
20,5,2018_9_28_13_42_59,3,36,6.75,6,1,19729,First Mover,Collaborative,1,0,Mirror,1,0,1,22,1,5.1,4.9,5.2,4,4.7,5.2,2.75,Natural Sciences,Europe,High Effort,Short Partnership
20,7,2018_9_28_13_42_51,4,36,5.58,6,1,22585,First Mover,Collaborative,1,0,Mirror,1,0,1,19,1,3.5,4,4.8,4.1,4.3,5.5,2.9166666666666665,Humanities,Europe,High Effort,Short Partnership
20,9,2018_9_28_13_42_52,5,36,5.64,5,1,22649,First Mover,Collaborative,1,0,Mirror,1,0,0,22,0,5.5,3.5,5.1,3.9,4.8,4,2.8333333333333335,Economics,Asia,High Effort,Short Partnership
33,1,2018_6_26_12_16_33,1,1,7.47,5,1,22400,First Mover,Collaborative,0,1,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_18_7,2,1,9.6,5,1,22401,First Mover,Collaborative,0,1,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_18_7,3,1,9.4,4,1,21189,First Mover,Collaborative,0,1,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_20_43,4,1,12.82,3,1,22297,First Mover,Collaborative,0,1,Regular,1,0,0,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_22_29,1,2,6.87,6,1,22400,First Mover,Collaborative,0,1,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_19_35,2,2,8.59,4,1,22401,First Mover,Collaborative,0,1,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_20_8,3,2,3.99,6,1,21189,First Mover,Collaborative,0,1,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_21_33,4,2,5.39,6,1,22297,First Mover,Collaborative,0,1,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_23_7,1,3,5.22,3,1,22400,First Mover,Collaborative,0,1,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_20_12,2,3,8.66,3,1,22401,First Mover,Collaborative,0,1,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_20_40,3,3,3.3,6,1,21189,First Mover,Collaborative,0,1,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_22_24,4,3,6.67,6,1,22297,First Mover,Collaborative,0,1,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_24_14,1,4,3.73,6,1,22400,First Mover,Collaborative,0,1,Regular,1,0,1,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_24_13,2,4,8.1,6,1,22401,First Mover,Collaborative,0,1,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_24_22,3,4,6.84,6,1,21189,First Mover,Collaborative,0,1,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_24_14,4,4,7.45,5,1,22297,First Mover,Collaborative,0,1,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_24_51,1,5,3.92,4,1,22400,First Mover,Collaborative,0,1,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_24_52,2,5,9.63,5,1,22401,First Mover,Collaborative,0,1,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_25_1,3,5,5.81,5,1,21189,First Mover,Collaborative,0,1,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_25_6,4,5,8.72,6,1,22297,First Mover,Collaborative,0,1,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_25_22,1,6,4.04,4,1,22400,First Mover,Collaborative,0,1,Regular,1,0,1,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_25_36,2,6,6.05,6,1,22401,First Mover,Collaborative,0,1,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_25_35,3,6,4.41,6,1,21189,First Mover,Collaborative,0,1,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_25_37,4,6,4.06,5,1,22297,First Mover,Collaborative,0,1,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_26_46,1,7,4.97,6,1,22400,First Mover,Collaborative,0,1,Regular,1,0,1,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_26_47,2,7,7.08,3,1,22401,First Mover,Collaborative,0,1,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_26_42,3,7,6.29,6,1,21189,First Mover,Collaborative,0,1,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_26_45,4,7,6.65,4,1,22297,First Mover,Collaborative,0,1,Regular,1,0,0,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_27_17,1,8,4.55,2,1,22400,First Mover,Collaborative,0,1,Regular,1,0,1,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_27_25,2,8,6.6,4,1,22401,First Mover,Collaborative,0,1,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_27_15,3,8,5.14,4,1,21189,First Mover,Collaborative,0,1,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_27_20,4,8,2.85,6,1,22297,First Mover,Collaborative,0,1,Regular,1,0,0,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_27_45,1,9,5.39,4,1,22400,First Mover,Collaborative,0,1,Regular,1,0,1,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Short Partnership
33,3,2018_6_26_12_28_16,2,9,13.51,5,1,22401,First Mover,Collaborative,0,1,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Short Partnership
33,5,2018_6_26_12_27_52,3,9,4.26,6,1,21189,First Mover,Collaborative,0,1,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Short Partnership
33,7,2018_6_26_12_27_52,4,9,5.61,6,1,22297,First Mover,Collaborative,0,1,Regular,1,0,0,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,Low Effort,Short Partnership
33,1,2018_6_26_12_29_51,1,10,6.66,1,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_30_0,2,10,10.59,4,1,22401,First Mover,Collaborative,1,0,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_30_26,3,10,4.04,6,1,21189,First Mover,Collaborative,1,0,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_30_1,4,10,6.73,5,1,22297,First Mover,Collaborative,1,0,Regular,1,0,0,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_30_21,1,11,2.72,4,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_30_42,2,11,10.81,6,1,22401,First Mover,Collaborative,1,0,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_31_3,3,11,3.86,3,1,21189,First Mover,Collaborative,1,0,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_30_58,4,11,5.83,4,1,22297,First Mover,Collaborative,1,0,Regular,1,0,0,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_30_54,1,12,3.33,1,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_31_16,2,12,9.74,3,1,22401,First Mover,Collaborative,1,0,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_31_36,3,12,4.42,6,1,21189,First Mover,Collaborative,1,0,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_31_35,4,12,4.32,6,1,22297,First Mover,Collaborative,1,0,Regular,1,0,0,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_32_52,1,13,6.11,6,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_32_54,2,13,17.7,5,1,22401,First Mover,Collaborative,1,0,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_32_50,3,13,7.64,4,1,21189,First Mover,Collaborative,1,0,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_32_39,4,13,5.89,4,1,22297,First Mover,Collaborative,1,0,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_33_24,1,14,2.88,4,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_33_31,2,14,5.87,6,1,22401,First Mover,Collaborative,1,0,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_33_22,3,14,4.6,5,1,21189,First Mover,Collaborative,1,0,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_33_22,4,14,6.93,5,1,22297,First Mover,Collaborative,1,0,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_33_58,1,15,3.69,4,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_34_1,2,15,5.72,4,1,22401,First Mover,Collaborative,1,0,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_33_54,3,15,2.56,6,1,21189,First Mover,Collaborative,1,0,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_33_52,4,15,4.48,6,1,22297,First Mover,Collaborative,1,0,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_35_7,1,16,2.74,1,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_35_12,2,16,5.82,5,1,22401,First Mover,Collaborative,1,0,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_35_12,3,16,4.05,6,1,21189,First Mover,Collaborative,1,0,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_35_11,4,16,7.78,3,1,22297,First Mover,Collaborative,1,0,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_35_31,1,17,1.93,3,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_35_41,2,17,5.63,6,1,22401,First Mover,Collaborative,1,0,Regular,1,0,1,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_36_0,3,17,5.6,5,1,21189,First Mover,Collaborative,1,0,Regular,1,0,1,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_36_7,4,17,3.43,6,1,22297,First Mover,Collaborative,1,0,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_36_3,1,18,5.27,2,1,22400,First Mover,Collaborative,1,0,Regular,1,0,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,High Effort,Short Partnership
33,3,2018_6_26_12_36_9,2,18,5.13,6,1,22401,First Mover,Collaborative,1,0,Regular,1,0,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,High Effort,Short Partnership
33,5,2018_6_26_12_36_32,3,18,4.26,6,1,21189,First Mover,Collaborative,1,0,Regular,1,0,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,High Effort,Short Partnership
33,7,2018_6_26_12_36_37,4,18,4.29,6,1,22297,First Mover,Collaborative,1,0,Regular,1,0,1,24,1,3.7,4,4.3,3.9,4.7,4.6,2.5833333333333335,Humanities,Europe,High Effort,Short Partnership
33,1,2018_6_26_12_37_16,1,19,2.87,6,1,22400,First Mover,Collaborative,0,1,Regular,0,1,0,29,1,3.8,4.6,4.8,3.5,4.5,4,2.8333333333333335,Other,Asia,Low Effort,Long Partnership
33,3,2018_6_26_12_37_28,2,19,5.66,6,1,22401,First Mover,Collaborative,0,1,Regular,0,1,0,28,1,4.2,4.7,4.6,4.5,4.7,4.5,2,Other,Asia,Low Effort,Long Partnership
33,5,2018_6_26_12_38_1,3,19,7.45,1,1,21189,First Mover,Collaborative,0,1,Regular,0,1,0,27,1,3.4,4,4.3,4.1,4.4,4.8,2.4166666666666665,Other,Asia,Low Effort,Long Partnership
